category,text,split
Business,Will This Idea Fly? Charge Some Travelers \$10 for Showing Up. Northwest Airlines said it would begin charging a \$10 fee for issuing a ticket at its airport check-in desks.,train
Business,"US Stocks Up, Ford Forecast Gives a Lift.  NEW YORK (Reuters) - U.S. blue chips advanced on Friday  after Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; raised its earnings forecasts, while  wireless technology provider Qualcomm Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=QCOM.O target=/stocks/quickinfo/fullquote""&gt;QCOM.O&lt;/A&gt; limited  gains on the Nasdaq after saying an accounting review may  reduce pretax income.",train
Business,"Health-Care Worker To Jail For Identity Theft. A health-care worker at the Seattle Cancer Care Alliance has been sentenced to serve 16 months in prison for stealing the identity of a cancer patient, and subsequently running up credit card bills in his name.",train
Business,Nikkei hits 5-week closing high on upbeat capital spending data. TOKYO - Japan #39;s benchmark Nikkei stock index hit a five-week closing high Monday on upbeat capital spending figures for the April-June quarter by Japanese companies.,train
Business,"Growing auto losses cloud Ford #39;s outlook. Ford Motor Co. swung to a third-quarter profit, but losses at the automakers global automotive operations widened, underscoring the difficulty Ford still faces ",train
Business,"Cingular Closes \$41 Bln ATT Wireless Deal.  NEW YORK (Reuters) - Cingular Wireless on Tuesday closed  its \$41 billion cash purchase of AT T Wireless Services Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AWE.N target=/stocks/quickinfo/fullquote""&gt;AWE.N&lt;/A&gt;, creating the biggest U.S. mobile telecom service with  more than 46 million customers.",train
Business,Oil Eases Again as Fuel Costs Hit Economy (Reuters). Reuters - Oil prices ended lower on Tuesday on\signs that high energy costs are slowing the economic growth\that has fueled this year's sharp increase in world oil\consumption.,train
Business,"Business ; Fiat Talks Tough Ahead of Key GM Meeting.  quot;There is a very good argument to say that the Italian car plants could benefit from the relocation of other GM businesses in Europe, quot; Marchionne was quoted as saying.",train
Business,"UPDATE 2-UAL posts narrower loss despite higher fuel costs. Bankrupt UAL Corp. (UALAQ.OB: Quote, Profile, Research) parent of United Airlines, on Thursday reported a narrower third-quarter net loss even though fuel costs rose more than 56 percent for the world #39;s No.",train
Business,"Continental Air to Cut Jobs.  NEW YORK (Reuters) - Continental Airlines Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CAL.N target=/stocks/quickinfo/fullquote""&gt;CAL.N&lt;/A&gt;  said on Thursday it plans to cut about 425 management and  clerical jobs through staff reductions, attrition and the  elimination of unfilled positions to save about \$200 million in  pretax costs.",train
Business,"Starbucks CEO to Retire, Shares Fall. Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Orin Smith, will retire next year, surprising investors, who sent the coffee shop chain #39;s shares lower in after-hours trading.",train
Business,"America West Pulls From Race for ATA. America West Holdings Corp., parent of America West Airlines Inc., on Thursday said it does not plan to submit a bid to acquire bankrupt ATA Holdings Corp.",train
Business,Jones Buys Barneys in \$400 Million Deal. A company with a middle-brow reputation announced a deal today to buy the singularly trendy clothing chain.,train
Business,"Pinault-Printemps Redoute to sell holding in Rexel. LONDON, November 30 (newratings.com) - Pinault-Printemps Redoute SA (PPX.FSE) plans to sell its controlling stake in the electrical parts distributor, Rexel (RXL), to a group of private firms for 1.92 billion (\$2.55 billion).",train
Business,Infineon admits conspiracy in DRAM cartel. GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.,train
Business,"Update 1: Sysco Profit Climbs 8 Percent on Sales. Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",train
Business,"Treasuries Moribund, Yield Curve Flattens.  NEW YORK (Reuters) - U.S. Treasuries prices were moribund  on Thursday as a drought of major new data left the market at  the mercy of equities and oil price changes.",train
Business,"Broker #39;s Directors Used Partnerships for Private Profits. Board members and senior executives of Marsh  amp; McLennan, the giant insurance broker that has been accused of cheating customers, put millions of dollars into a partnership that profited by ",train
Business,"Audit finds no fraud in Venezuelan recall vote. CARACAS : An audit of last Sunday #39;s recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said.",train
Business,A Taste of Yum! Wins the World Over. Strong international sales growth and solid U.S. comps propel the company's stock to its highest price ever.,train
Business,Probe Examining Fannie's Promises. Fannie Mae chief executive Franklin D. Raines invited reporters to his Wisconsin Avenue headquarters a year ago to complain good-naturedly that recent disclosures of accounting manipulations at smaller rival Freddie Mac had unjustly hurt his company.,train
Business,"European Stocks Rise as Oil Slips. A sharp fall in oil prices boosted European stock markets and energy import-dependent Japan #39;s yen on Thursday, but depressed government bonds as investors factored in a rosier economic outlook.",train
Business,"LCC Int #39;l Posts 3Q Profit, Shares Tumble. LCC International Inc., which offers wireless voice and data technical consulting, on Monday saw shares plummet as much as 12 percent in after-hours trade after the company swung to a third-quarter profit but predicted lower revenues are ahead.",train
Business,"EU, US Talks on Aircraft Aid Grounded. US and EU negotiators disagreed on Thursday about state aid for aircraft rivals Airbus and Boeing, winding up no closer on a sensitive issue that has gathered steam before the US presidential election.",train
Business,Subsidy ruling a sweet victory for sugar producers. The Federal Government has hailed a World Trade Organisation ruling that European subsidies for sugar producers are in breach of international trade rules.,train
Business,"After Wait, Google Set for Market Debut.  NEW YORK (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 billion.",train
Business,"TSA Deal Overpaid Boeing, Report Says. Boeing Co. received at least \$49 million in excessive profits on a \$1.2 billion contract to supply explosives-detection systems to hundreds of the nation #39;s airports, the Department of Homeland ",train
Business,"Mortgage Applications Rose Last Week.  NEW YORK (Reuters) - Applications for U.S. home mortgages  rose last week, as mortgage rates fell, an industry group said  on Wednesday.",train
Business,Government to sell stake in oil business. The Canadian government is getting out of the oil-and-gas business by selling off its stake in Petro-Canada for about \$3.1 billion.,train
Business,"Lilly Profit Up on Sales of Key Drugs.  NEW YORK (Reuters) - Eli Lilly and Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LLY.N target=/stocks/quickinfo/fullquote""&gt;LLY.N&lt;/A&gt; on Thursday  said its third-quarter earnings rose as a drop in sales of its  best selling schizophrenia medication was offset by demand for  drugs to treat depression and impotence.",train
Business,"PeopleSoft Raises Revenue Forecasts.  NEW YORK (Reuters) - PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;, fresh from  firing its chief executive amid a hostile takeover bid from  Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O, target=/stocks/quickinfo/fullquote""&gt;ORCL.O,&lt;/A&gt; on Monday said quarterly revenue would  exceed Wall Street's expectations, helped by an increase in  customers making larger orders for its business software.",train
Business,Coke opens fridge door to rivals. Coca Cola says it will allow retailers to stock rival drinks in its branded coolers as part of a deal with EU anti-trust watchdogs.,train
